timestamp,ax,ay,az,gx,gy,gz
33596.84,8.71489,1.75974,-0.306458,-13.5498,6.22559,0.915527
33596.845,8.71489,1.76453,-0.380678,-15.1978,4.45557,0.244141
33596.85,8.69574,1.76453,-0.488417,-16.4795,2.62451,-0.244141
33596.855,8.69335,1.72143,-0.629675,-17.0898,0.732422,-1.0376
33596.86,8.72926,1.652,-0.770933,-17.395,-0.976562,-1.83105
33596.865,8.71968,1.59693,-0.926556,-17.1509,-2.56348,-2.80762
33596.87,8.70292,1.57778,-1.08218,-17.0898,-3.90625,-3.66211
33596.875,8.64786,1.53229,-1.1995,-17.334,-5.12695,-4.45557
33596.88,8.588,1.50116,-1.27132,-17.2119,-5.98145,-4.94385
33596.885,8.56885,1.4461,-1.35512,-17.395,-6.71387,-5.5542
33596.89,8.60955,1.42934,-1.42694,-17.7002,-7.50732,-6.04248
33596.895,8.66701,1.38385,-1.47243,-18.1274,-7.75146,-6.40869
33596.9,8.73884,1.38624,-1.4868,-18.3105,-8.36182,-6.89697
33596.905,8.86812,1.37427,-1.4868,-18.4937,-9.09424,-7.26318
33596.91,9.05966,1.35512,-1.50116,-18.3105,-9.58252,-7.87354
33596.915,9.26317,1.33836,-1.53708,-17.5171,-10.437,-8.54492
33596.92,9.48343,1.32878,-1.50116,-16.5405,-10.9863,-9.09424
33596.925,9.72285,1.32399,-1.51314,-14.5874,-11.4746,-9.82666
33596.93,9.9503,1.28808,-1.54426,-12.2681,-11.7798,-10.8032
33596.935,10.1586,1.27132,-1.54905,-9.58252,-11.5356,-11.5967
33596.94,10.331,1.1971,-1.50116,-6.95801,-10.8032,-12.2681
33596.945,10.4842,1.07978,-1.40779,-4.5166,-9.58252,-12.8784
33596.95,10.6255,1.02951,-1.33596,-2.19727,-7.93457,-13.3667
33596.955,10.7117,1.0319,-1.23062,0.0610352,-5.61523,-13.6719
33596.96,10.7619,1.0319,-1.07978,2.19727,-3.05176,-13.7939
33596.965,10.8194,1.01035,-0.914585,4.15039,-0.549316,-13.9771
33596.97,10.829,1.04148,-0.770933,6.04248,1.89209,-14.0381
33596.975,10.8194,1.09176,-0.639252,7.8125,4.69971,-13.9771
33596.98,10.7643,1.18513,-0.553061,9.39941,7.38525,-14.0991
33596.985,10.7069,1.30484,-0.423774,11.0474,9.94873,-14.0991
33596.99,10.6063,1.43652,-0.306458,12.4512,11.9019,-13.9771
33596.995,10.5321,1.52989,-0.21069,13.7939,13.6108,-14.0381
33597.0,10.4914,1.57778,-0.0574608,15.1367,14.7705,-13.9771
33597.005,10.4962,1.61848,0.0574608,16.3574,15.3809,-13.916
33597.01,10.5273,1.67355,0.143652,17.5781,15.8081,-13.7939
33597.015,10.5249,1.71425,0.227449,18.6157,15.9912,-13.6108
33597.02,10.4866,1.7358,0.282516,19.5923,16.3574,-13.6108
33597.025,10.5848,1.79086,0.280122,20.813,16.1133,-13.7329
33597.03,10.4698,1.84832,0.189142,22.3389,16.1743,-13.6719
33597.035,10.4339,1.92973,0.167594,23.6816,14.6484,-13.9771
33597.04,10.4866,2.03028,0.0143652,25.2686,13.4277,-14.0991
33597.045,10.4483,2.0638,-0.134075,26.5503,12.8174,-14.0381
33597.05,10.3669,2.07577,-0.160412,27.5879,12.207,-14.2212
33597.055,10.2975,2.06859,-0.253785,28.4424,11.5356,-14.0991
33597.06,10.2208,2.07817,-0.308852,29.1748,11.4746,-13.7939
33597.065,10.1155,2.0231,-0.390255,29.6021,11.9629,-13.1836
33597.07,9.97664,1.97282,-0.435745,30.1514,12.4512,-12.6953
