timestamp,ax,ay,az,gx,gy,gz
8967.48,9.70849,-0.531513,-1.55384,2.62451,-1.77002,-0.183105
8967.485,9.72525,-0.54109,-1.5682,2.56348,-1.89209,-0.366211
8967.49,9.73004,-0.531513,-1.59933,2.56348,-2.01416,-0.305176
8967.495,9.71806,-0.550666,-1.59214,2.56348,-2.01416,-0.305176
8967.5,9.71806,-0.514753,-1.60172,2.68555,-2.13623,-0.366211
8967.505,9.70609,-0.514753,-1.62566,2.62451,-1.95312,-0.366211
8967.51,9.71328,-0.529119,-1.64003,2.74658,-1.83105,-0.305176
8967.515,9.71328,-0.521936,-1.6113,2.68555,-1.83105,-0.366211
8967.52,9.71328,-0.529119,-1.60651,2.80762,-1.89209,-0.488281
8967.525,9.72046,-0.531513,-1.57778,2.80762,-1.77002,-0.427246
8967.53,9.70849,-0.526724,-1.59693,2.80762,-1.77002,-0.366211
8967.535,9.68694,-0.502782,-1.57538,2.74658,-1.64795,-0.366211
8967.54,9.67736,-0.509965,-1.58257,2.62451,-1.34277,-0.427246
8967.545,9.68215,-0.526724,-1.54426,2.31934,-1.40381,-0.427246
8967.55,9.68933,-0.517148,-1.55623,1.95312,-1.46484,-0.427246
8967.555,9.67976,-0.500388,-1.53468,1.77002,-1.64795,-0.244141
8967.56,9.68455,-0.500388,-1.54905,1.64795,-1.83105,-0.366211
8967.565,9.67736,-0.507571,-1.60172,1.34277,-2.01416,-0.427246
8967.57,9.69891,-0.517148,-1.58017,1.28174,-2.2583,-0.305176
8967.575,9.69891,-0.512359,-1.58736,1.09863,-2.19727,-0.305176
8967.58,9.72285,-0.493206,-1.62806,0.976562,-2.19727,-0.183105
8967.585,9.73961,-0.4956,-1.63285,0.976562,-2.62451,-0.183105
8967.59,9.7444,-0.500388,-1.64242,0.976562,-2.56348,-0.0610352
8967.595,9.73482,-0.493206,-1.64242,0.976562,-2.31934,0.183105
8967.6,9.73004,-0.481235,-1.59693,0.854492,-2.01416,0.0610352
8967.605,9.77074,-0.47884,-1.62566,0.549316,-1.83105,0.183105
8967.61,9.80426,-0.447716,-1.64003,0.488281,-1.70898,0.183105
8967.615,9.83777,-0.423774,-1.64242,0.305176,-1.28174,0.12207
8967.62,9.8258,-0.418985,-1.66636,0.427246,-0.549316,0.244141
8967.625,9.83777,-0.426168,-1.61848,0.488281,0.183105,0.183105
8967.63,9.79468,-0.435745,-1.60412,0.427246,0.488281,0.305176
8967.635,9.73961,-0.47884,-1.60412,0.488281,0.610352,0.366211
8967.64,9.66539,-0.466869,-1.63763,0.183105,0.854492,0.305176
8967.645,9.64624,-0.483629,-1.64721,0.0,0.610352,0.183105
8967.65,9.59596,-0.514753,-1.66397,-0.183105,0.0,0.183105
8967.655,9.5385,-0.514753,-1.6927,-0.488281,-0.671387,0.366211
8967.66,9.51935,-0.531513,-1.67594,-0.732422,-1.28174,0.244141
8967.665,9.51695,-0.562637,-1.69749,-1.0376,-2.19727,0.427246
8967.67,9.53132,-0.550666,-1.73819,-1.58691,-2.99072,0.366211
8967.675,9.55286,-0.529119,-1.75016,-1.89209,-3.479,0.244141
8967.68,9.60793,-0.519542,-1.75974,-1.95312,-3.72314,0.488281
8967.685,9.64384,-0.52433,-1.73819,-2.0752,-3.479,0.549316
8967.69,9.69173,-0.519542,-1.68552,-2.19727,-3.2959,0.549316
8967.695,9.72525,-0.512359,-1.72383,-2.31934,-2.62451,0.671387
8967.7,9.73004,-0.490811,-1.74058,-2.38037,-2.01416,0.732422
8967.705,9.68933,-0.505177,-1.76213,-2.31934,-1.09863,0.854492
8967.71,9.69412,-0.4956,-1.74298,-2.19727,-0.244141,0.793457
8967.715,9.68455,-0.4956,-1.75974,-2.13623,0.0610352,0.854492
8967.72,9.70131,-0.512359,-1.73101,-1.89209,0.305176,0.793457
8967.725,9.69173,-0.521936,-1.72622,-1.70898,0.549316,0.793457
8967.73,9.67736,-0.507571,-1.69988,-1.64795,0.549316,0.610352
8967.735,9.68455,-0.507571,-1.68552,-1.52588,0.854492,0.610352
8967.74,9.68694,-0.529119,-1.67115,-1.28174,1.34277,0.488281
8967.745,9.69652,-0.505177,-1.67115,-1.40381,1.28174,0.549316
8967.75,9.67257,-0.526724,-1.67834,-1.46484,1.2207,0.549316
8967.755,9.68215,-0.512359,-1.66876,-1.58691,1.2207,0.671387
8967.76,9.70056793419119,-0.4953451422419357,-1.683151225187674,-1.6630293641206262,1.1751711013736743,0.749211500327942
8967.765,9.715829784993335,-0.4914983169018781,-1.7212425670722105,-1.661663300241217,1.1116832045100378,0.7355864012683186
8967.77,9.728346668706378,-0.499510320439941,-1.766982296378928,-1.603927554298333,1.089270756939132,0.6525314520353267
8967.775,9.73852970160985,-0.5180729493138421,-1.8043186837799352,-1.5109378722612954,1.166968206224864,0.5220664019028258
8967.78,9.74679,-0.545878,-1.8172,-1.40381,1.40381,0.366211
8967.785,9.74919,-0.562637,-1.80283,-1.28174,1.83105,0.183105
8967.79,9.73482,-0.52433,-1.78607,-1.09863,2.38037,0.0610352
8967.795,9.72285,-0.52433,-1.74777,-0.915527,3.05176,0.305176
8967.8,9.71806,-0.519542,-1.75256,-0.732422,3.78418,0.0610352
8967.805,9.71806,-0.505177,-1.6927,-0.610352,4.02832,0.12207
8967.81,9.69652,-0.514753,-1.6113,-0.305176,4.45557,0.12207
8967.815,9.71088,-0.536301,-1.57538,-0.12207,4.21143,0.0
8967.82,9.69412,-0.536301,-1.53468,-0.244141,4.27246,0.0610352
8967.825,9.70131,-0.533907,-1.52989,0.0,4.45557,0.0
8967.83,9.65821,-0.507571,-1.50116,-0.183105,4.5166,0.0
8967.835,9.663,-0.507571,-1.49638,-0.366211,4.76074,0.12207
8967.84,9.65821,-0.519542,-1.50835,-0.488281,4.63867,0.183105
8967.845,9.67736,-0.538695,-1.51792,-0.610352,4.39453,0.305176
8967.85,9.65582,-0.533907,-1.53229,-0.732422,4.21143,0.183105
8967.855,9.67018,-0.514753,-1.55623,-0.732422,4.08936,0.427246
8967.86,9.7037,-0.543484,-1.58257,-0.915527,3.84521,0.488281
8967.865,9.72285,-0.567426,-1.59454,-0.854492,3.90625,0.610352
8967.87,9.76834,-0.581791,-1.64003,-0.854492,4.15039,0.610352
8967.875,9.80426,-0.56982,-1.62087,-0.854492,4.69971,0.366211
8967.88,9.81862,-0.560243,-1.66158,-0.671387,5.12695,0.427246
8967.885,9.80904,-0.54109,-1.64721,-0.549316,5.67627,0.488281
8967.89,9.83538,-0.509965,-1.65439,-0.427246,6.28662,0.488281
8967.895,9.83059,-0.521936,-1.63763,-0.305176,6.95801,0.427246
8967.9,9.83777,-0.512359,-1.64003,0.183105,7.69043,0.305176
8967.905,9.8258,-0.529119,-1.62327,0.427246,8.48389,0.366211
8967.91,9.80665,-0.543484,-1.58975,0.488281,9.09424,0.12207
8967.915,9.79468,-0.550666,-1.55623,0.610352,9.33838,0.183105
8967.92,9.75398,-0.562637,-1.49398,0.671387,9.58252,0.305176
8967.925,9.70849,-0.562637,-1.45089,0.671387,9.52148,0.183105
8967.93,9.69412,-0.572214,-1.42934,0.366211,8.8501,0.12207
8967.935,9.63666,-0.574608,-1.43413,-0.0610352,8.42285,0.366211
