timestamp,ax,ay,az,gx,gy,gz
25387.82,9.60554,-0.876278,1.92973,-0.488281,0.671387,-0.854492
25387.825,9.59835,-0.890643,1.93212,-0.427246,0.488281,-0.976562
25387.83,9.60075,-0.895431,1.91536,-0.305176,0.549316,-0.976562
25387.835,9.61751,-0.888249,1.92973,-0.305176,0.549316,-0.915527
25387.84,9.60554,-0.869095,1.92973,-0.244141,0.671387,-1.0376
25387.845,9.6199,-0.85473,1.9417,-0.183105,0.671387,-1.0376
25387.85,9.6223,-0.852336,1.92254,-0.244141,0.732422,-1.0376
25387.855,9.6199,-0.859518,1.9417,-0.366211,0.732422,-0.915527
25387.86,9.59596,-0.90022,1.94409,-0.366211,0.793457,-0.854492
25387.865,9.61511,-0.866701,1.93451,-0.244141,0.732422,-0.854492
25387.87,9.62469,-0.845153,1.95367,0.0,0.549316,-0.854492
25387.875,9.61751,-0.849942,1.94409,-0.183105,0.488281,-0.732422
25387.88,9.60075,-0.857124,1.8986,-0.488281,0.305176,-0.671387
25387.885,9.61751,-0.852336,1.92733,-0.305176,0.427246,-0.610352
25387.89,9.60793,-0.833182,1.95846,-0.244141,0.427246,-0.610352
25387.895,9.61751,-0.852336,1.98,-0.427246,0.549316,-0.488281
25387.9,9.60554,-0.871489,1.96803,-0.549316,0.549316,-0.244141
25387.905,9.59117,-0.864307,1.9824,-0.610352,0.427246,-0.366211
25387.91,9.59596,-0.857124,1.96564,-0.549316,0.183105,-0.305176
25387.915,9.59596,-0.869095,1.96564,-0.427246,0.12207,-0.183105
25387.92,9.595161875861576,-0.8825843936451586,1.971117756984588,-0.4547009637156319,0.0562867540709583,-0.0907744359818534
25387.925,9.596418355040148,-0.8905399895625935,1.9736033647303677,-0.5986793712083173,-0.0625302826157405,-0.0260882198913524
25387.93,9.599510896289264,-0.8910326886630284,1.972392093985384,-0.7533443969550501,-0.2033872964403564,0.0168467342442461
25387.935,9.604220958356356,-0.8821333918467652,1.9667792154965085,-0.8128592151009166,-0.3352904734353421,0.0439235122353589
25387.94,9.61033,-0.861913,1.95606,-0.671387,-0.427246,0.0610352
25387.945,9.61751,-0.845153,1.9417,-0.427246,-0.427246,0.0610352
25387.95,9.62469,-0.873884,1.93212,-0.549316,-0.305176,0.0
25387.955,9.62469,-0.885855,1.93212,-0.427246,-0.305176,-0.0610352
25387.96,9.60554,-0.905008,1.93451,-0.549316,-0.305176,0.0
25387.965,9.59357,-0.909797,1.90818,-0.427246,-0.305176,-0.12207
25387.97,9.58399,-0.90022,1.91776,-0.305176,-0.488281,-0.183105
25387.975,9.59835,-0.885855,1.95367,-0.0610352,-0.549316,-0.366211
25387.98,9.61033,-0.893037,1.96564,-0.0610352,-0.610352,-0.366211
25387.985,9.62948,-0.893037,1.96085,-0.183105,-0.549316,-0.305176
25387.99,9.59357,-0.88346,1.94409,-0.244141,-0.488281,-0.427246
25387.995,9.6223,-0.881066,1.95367,0.0610352,-0.427246,-0.305176
25388.0,9.59835,-0.881066,1.97761,0.183105,-0.488281,-0.427246
25388.005,9.60314,-0.888249,1.99198,0.0610352,-0.549316,-0.305176
25388.01,9.60554,-0.861913,1.94409,0.0610352,-0.732422,-0.549316
25388.015,9.59357,-0.881066,1.96803,-0.0610352,-0.854492,-0.427246
25388.02,9.6223,-0.895431,1.95846,0.0610352,-0.793457,-0.488281
25388.025,9.59596,-0.897826,1.95367,0.0,-0.732422,-0.366211
25388.03,9.60554,-0.861913,1.93451,0.183105,-0.610352,-0.488281
25388.035,9.61751,-0.871489,1.93691,0.305176,-0.671387,-0.488281
25388.04,9.61272,-0.885855,1.95367,0.183105,-0.793457,-0.549316
25388.045,9.6223,-0.885855,1.92254,0.244141,-0.732422,-0.610352
25388.05,9.60793,-0.88346,1.95606,0.244141,-0.732422,-0.610352
25388.055,9.59357,-0.847547,1.96564,0.0610352,-0.854492,-0.671387
25388.06,9.59835,-0.866701,1.96325,0.12207,-0.793457,-0.732422
25388.065,9.59596,-0.88346,1.95846,0.0610352,-0.793457,-0.671387
25388.07,9.60554,-0.864307,1.96564,0.183105,-0.671387,-0.732422
25388.075,9.59835,-0.876278,1.97761,0.183105,-0.854492,-0.854492
25388.08,9.60554,-0.866701,1.99916,0.0610352,-0.671387,-0.671387
25388.085,9.61033,-0.859518,1.97282,0.0610352,-0.793457,-0.671387
25388.09,9.60075,-0.857124,1.95367,0.12207,-0.671387,-0.854492
25388.095,9.62469,-0.878672,1.94649,0.12207,-0.854492,-0.793457
25388.1,9.6199,-0.861913,1.93451,0.12207,-0.793457,-0.671387
25388.105,9.61751,-0.845153,1.95367,0.12207,-0.793457,-0.610352
25388.11,9.60554,-0.852336,1.95367,0.12207,-0.915527,-0.732422
25388.115,9.61511,-0.861913,1.95127,0.0610352,-0.976562,-0.732422
25388.12,9.62948,-0.866701,1.93691,0.0,-1.09863,-0.549316
25388.125,9.62469,-0.861913,1.96325,0.0,-1.09863,-0.610352
25388.13,9.61511,-0.869095,1.94649,0.0,-1.2207,-0.549316
25388.135,9.60554,-0.85473,1.95127,0.244141,-1.15967,-0.671387
25388.14,9.61511,-0.869095,1.95606,0.0610352,-1.15967,-0.671387
25388.145,9.60314,-0.857124,1.96803,0.0610352,-1.0376,-0.549316
25388.15,9.60793,-0.873884,1.96564,0.12207,-1.0376,-0.610352
25388.155,9.6199,-0.885855,1.97522,0.0,-1.09863,-0.610352
25388.16,9.62642374992253,-0.8869053860981023,1.973134446352292,-0.0703632836063304,-1.0886527858502784,-0.5734841389665436
25388.165,9.626973686829434,-0.8814713228453301,1.956934213043681,-0.0415198223803088,-1.0272695672932144,-0.5378184680674957
25388.17,9.623064748778557,-0.8723995665503163,1.934593756575252,0.0530228805725793,-0.9708749558511364,-0.5144831276990236
25388.175,9.616211873817026,-0.8625368734995325,1.9140875333941865,0.1797573223893066,-0.9758635629045735,-0.5146062582067961
25388.18,9.60793,-0.85473,1.90339,0.305176,-1.09863,-0.549316
25388.185,9.60075,-0.857124,1.91297,0.366211,-1.28174,-0.610352
25388.19,9.59596,-0.873884,1.9393,0.305176,-1.2207,-0.610352
