timestamp,ax,ay,az,gx,gy,gz
9464.74,9.92157,0.275333,0.268151,0.366211,-0.549316,0.610352
9464.745,9.93354,0.306458,0.241814,0.366211,-0.610352,0.488281
9464.75,9.92157,0.289698,0.260968,0.183105,-0.427246,0.549316
9464.755,9.92157,0.325611,0.25618,-0.12207,-0.305176,0.610352
9464.76,9.91918,0.299275,0.253785,-0.366211,-0.366211,0.732422
9464.765,9.9096,0.263362,0.268151,-0.427246,-0.12207,0.732422
9464.77,9.87608,0.260968,0.258574,-0.549316,-0.12207,0.549316
9464.775,9.89045,0.227449,0.234632,-0.610352,-0.305176,0.610352
9464.78,9.88566,0.25618,0.227449,-0.427246,-0.183105,0.610352
9464.785,9.89284,0.229843,0.229843,-0.305176,-0.366211,0.549316
9464.79,9.90481,0.234632,0.217872,-0.12207,-0.305176,0.671387
9464.795,9.89763,0.225055,0.225055,-0.12207,-0.427246,0.488281
9464.8,9.9096,0.237026,0.232238,-0.0610352,-0.427246,0.427246
9464.805,9.93115,0.241814,0.258574,-0.0610352,-0.305176,0.549316
9464.81,9.91439,0.248997,0.227449,-0.0610352,-0.488281,0.488281
9464.815,9.92875,0.260968,0.21069,-0.12207,-0.427246,0.610352
9464.82,9.93354,0.265756,0.215478,-0.0610352,-0.427246,0.549316
9464.825,9.92636,0.275333,0.248997,-0.244141,-0.366211,0.427246
9464.83,9.92157,0.31364,0.213084,-0.305176,-0.366211,0.671387
9464.835,9.91678,0.328006,0.222661,-0.366211,-0.366211,0.610352
9464.84,9.89524,0.335188,0.258574,-0.488281,-0.305176,0.549316
9464.845,9.89284,0.299275,0.28491,-0.793457,-0.305176,0.488281
9464.85,9.90481,0.277727,0.280122,-0.671387,-0.305176,0.549316
9464.855,9.92157,0.263362,0.265756,-0.671387,-0.305176,0.671387
9464.86,9.89763,0.232238,0.234632,-0.732422,-0.305176,0.732422
9464.865,9.90242,0.217872,0.205901,-0.183105,-0.244141,0.793457
9464.87,9.91678,0.215478,0.21069,0.0610352,-0.366211,0.793457
9464.875,9.90481,0.208296,0.189142,0.366211,-0.427246,0.793457
9464.88,9.91918,0.205901,0.213084,0.854492,-0.488281,0.732422
9464.885,9.9096,0.222661,0.244209,1.0376,-0.488281,0.549316
9464.89,9.91678,0.248997,0.229843,1.28174,-0.488281,0.549316
9464.895,9.94312,0.258574,0.215478,1.15967,-0.488281,0.488281
9464.9,9.93833,0.265756,0.229843,1.15967,-0.488281,0.610352
9464.905,9.93833,0.292093,0.213084,0.976562,-0.549316,0.671387
9464.91,9.93594,0.299275,0.244209,0.793457,-0.610352,0.671387
9464.915,9.92636,0.304064,0.263362,0.610352,-0.549316,0.732422
9464.92,9.92157,0.306458,0.220267,0.427246,-0.366211,0.610352
9464.925,9.91678,0.294487,0.196325,0.305176,-0.427246,0.671387
9464.93,9.90002,0.263362,0.205901,0.305176,-0.366211,0.732422
9464.935,9.88087,0.21069,0.19393,0.427246,-0.488281,0.854492
9464.94,9.86651,0.169988,0.208296,0.671387,-0.427246,0.793457
9464.945,9.87129,0.158017,0.179565,0.976562,-0.549316,0.732422
9464.95,9.88566,0.148441,0.148441,1.77002,-0.549316,0.610352
9464.955,9.91918,0.169988,0.150835,2.44141,-0.610352,0.793457
9464.96,9.93833,0.177171,0.162806,2.80762,-0.732422,0.671387
9464.965,9.93833,0.181959,0.174777,3.17383,-0.854492,0.549316
9464.97,9.94551,0.19393,0.181959,3.35693,-0.915527,0.549316
9464.975,9.92157,0.201113,0.141258,3.35693,-1.0376,0.549316
9464.98,9.92636,0.205901,0.172383,3.17383,-0.976562,0.488281
9464.985,9.9096,0.227449,0.201113,3.11279,-0.976562,0.610352
9464.99,9.91678,0.232238,0.232238,2.92969,-0.793457,0.549316
9464.995,9.92397,0.251391,0.222661,2.92969,-0.732422,0.610352
9465.0,9.92157,0.275333,0.248997,2.80762,-0.671387,0.671387
9465.005,9.91199,0.268151,0.258574,2.62451,-0.610352,0.610352
9465.01,9.91439,0.268151,0.308852,2.62451,-0.732422,0.610352
9465.015,9.92636,0.270545,0.306458,2.56348,-0.549316,0.671387
9465.02,9.924477386826714,0.2718107041150766,0.2861642832786454,2.46172739563824,-0.3866056115552502,0.6760686651178034
9465.025,9.910364183830795,0.2735974274480994,0.2681282895019144,2.347703107943358,-0.3305695259590366,0.6300759220284244
9465.03,9.893361287415832,0.2776242987246521,0.2556901540786373,2.2235191223789936,-0.3314746345612597,0.5756388463625237
9465.035,9.88280959400351,0.2856104466652543,0.252190012438197,2.091287424581078,-0.339587828776056,0.5549875138033493
9465.04,9.88805,0.299275,0.260968,1.95312,-0.305176,0.610352
9465.045,9.90242,0.306458,0.277727,1.83105,-0.244141,0.732422
9465.05,9.89045,0.275333,0.280122,1.77002,-0.305176,0.793457
9465.055,9.89763,0.270545,0.275333,1.70898,-0.305176,0.854492
9465.06,9.87848,0.263362,0.263362,1.77002,-0.366211,0.793457
9465.065,9.88805,0.237026,0.301669,1.70898,-0.488281,0.854492
9465.07,9.87848,0.258574,0.304064,1.77002,-0.488281,0.793457
9465.075,9.91918,0.263362,0.311246,1.95312,-0.366211,0.793457
