timestamp,ax,ay,az,gx,gy,gz
21959.7,9.75398,-1.81241,0.31364,2.01416,-1.34277,-0.12207
21959.705,9.73243,-1.79805,0.342371,1.89209,-1.2207,-0.0610352
21959.71,9.72764,-1.80283,0.3304,1.77002,-1.15967,0.12207
21959.715,9.73482,-1.79086,0.323217,1.64795,-0.976562,0.244141
21959.72,9.73482,-1.80283,0.323217,1.70898,-0.976562,0.366211
21959.725,9.73961,-1.80762,0.325611,1.64795,-0.915527,0.549316
21959.73,9.72285,-1.7741,0.292093,1.64795,-0.854492,0.610352
21959.735,9.71328,-1.7741,0.296881,1.77002,-0.915527,0.549316
21959.74,9.72046,-1.78368,0.28491,1.70898,-0.915527,0.671387
21959.745,9.73961,-1.78129,0.292093,1.77002,-0.915527,0.610352
21959.75,9.72525,-1.75974,0.246603,1.58691,-0.915527,0.610352
21959.755,9.71806,-1.73101,0.246603,1.58691,-0.976562,0.610352
21959.76,9.73243,-1.74058,0.265756,1.52588,-1.09863,0.549316
21959.765,9.71567,-1.74298,0.282516,1.52588,-1.15967,0.549316
21959.77,9.72285,-1.74298,0.258574,1.52588,-1.15967,0.488281
21959.775,9.7444,-1.7334,0.28491,1.52588,-1.40381,0.427246
21959.78,9.75398,-1.74058,0.275333,1.70898,-1.46484,0.305176
21959.785,9.74679,-1.7358,0.277727,1.83105,-1.52588,0.183105
21959.79,9.74679,-1.73819,0.268151,1.77002,-1.64795,0.183105
21959.795,9.76595,-1.74058,0.263362,1.89209,-1.77002,0.183105
21959.8,9.78031,-1.7358,0.227449,2.01416,-1.70898,0.0
21959.805,9.78031,-1.73819,0.253785,2.0752,-1.77002,0.0
21959.81,9.81383,-1.74537,0.272939,2.13623,-1.77002,-0.12207
21959.815,9.79468,-1.73101,0.277727,2.13623,-1.95312,-0.183105
21959.82,9.768249639755808,-1.7052212460469691,0.2810790630750521,2.069923247196787,-2.0700438124868032,-0.1868054651864115
21959.825,9.7522929229955,-1.6751588772012,0.2847516669398398,1.948006963273042,-2.0558402519164543,-0.1583665755195405
21959.83,9.744867969683506,-1.644220380648779,0.2883052992571955,1.7788932304523402,-1.941826915039614,-0.10171994519075
21959.835,9.744032899771849,-1.615803243506707,0.2913004476978252,1.5709941305688844,-1.7593213983103728,-0.0207971882560628
21959.84,9.747845833230452,-1.5933049529616694,0.2932975999243152,1.3327217458149698,-1.539641298418165,0.0804700811122517
21959.845,9.754364890020971,-1.5801229961777472,0.2938572436019334,1.0724881582759935,-1.3141042120019808,0.198150248773355
21959.85,9.761648190099956,-1.579654860313915,0.2925398663976963,0.798705450239446,-1.1140277358295283,0.3283117004881165
21959.855,9.76775385344083,-1.5952980325315127,0.2889059559752216,0.5197857033872173,-0.9707294662296592,0.4670228223074913
21959.86,9.77074,-1.63045,0.282516,0.244141,-0.915527,0.610352
21959.865,9.77313,-1.67594,0.268151,0.0,-0.915527,0.732422
21959.87,9.79228,-1.6927,0.244209,-0.183105,-0.793457,0.732422
21959.875,9.81862,-1.70228,0.263362,-0.366211,-0.732422,0.610352
21959.88,9.80426,-1.70946,0.277727,-0.183105,-0.793457,0.549316
21959.885,9.81623,-1.70707,0.253785,-0.0610352,-0.671387,0.427246
21959.89,9.83059,-1.71425,0.248997,0.0610352,-0.610352,0.305176
21959.895,9.80904,-1.70707,0.241814,0.244141,-0.671387,0.183105
21959.9,9.783955385955116,-1.6967890413663995,0.228898793240337,0.3769818868232149,-0.7640007069657363,0.0582505210349369
21959.905,9.765336413789854,-1.6884420102274942,0.2131442048497724,0.4380782891816229,-0.8617464475245541,-0.0656637192585896
21959.91,9.752476230040036,-1.6819017950959896,0.1958781839520307,0.4386111556119815,-0.9594416805035232,-0.1855664496731575
21959.915,9.744667981283987,-1.6770412845034226,0.1784286797051581,0.3897614344997231,-1.0519038645144518,-0.2983863987282895
21959.92,9.741204814085306,-1.6737333669764407,0.162123641267735,0.3027100743740012,-1.133950458184377,-0.4010522949641217
21959.925,9.74137987500188,-1.6718509310350833,0.1482910177626849,0.1886380235559904,-1.2003989203175236,-0.4904928671423119
21959.93,9.74448631060022,-1.6712668652070808,0.1382587583499039,0.058726230551117,-1.246066709531466,-0.5636368437944907
21959.935,9.749817267442824,-1.6718540580172083,0.1333548121768473,-0.0758443561859889,-1.265771284507892,-0.6174129535310549
21959.94,9.756665892086833,-1.673485397988706,0.1349071283871703,-0.2038927881126144,-1.2543301039494037,-0.6487499249485088
21959.945,9.764325331105123,-1.6760337736487982,0.144243656129782,-0.3142381169672437,-1.206560626524181,-0.6545764867047124
21959.95,9.772088731055684,-1.6793720735214397,0.1626923445535181,-0.395699394198351,-1.1172803109102798,-0.6318213673787261
21959.955,9.7792492384962,-1.683373186128282,0.1915811427806945,-0.4370956713384735,-0.9813066159065648,-0.5774132956327939
21959.96,9.7851,-1.68791,0.232238,-0.427246,-0.793457,-0.488281
21959.965,9.78989,-1.69031,0.268151,-0.427246,-0.610352,-0.366211
21959.97,9.79228,-1.68552,0.251391,-0.610352,-0.610352,-0.244141
21959.975,9.78031,-1.68791,0.246603,-0.671387,-0.610352,-0.183105
21959.98,9.771069242374192,-1.6870710803185722,0.2480210216915609,-0.7052820007227408,-0.6018973745938648,-0.1674401559294223
21959.985,9.76844476151851,-1.68080263947998,0.2487901993258852,-0.7590968500601754,-0.5977038993039951,-0.1824398725556473
21959.99,9.770505615226485,-1.671264951763524,0.2491221780318903,-0.8286555175220804,-0.5961246006123428,-0.2195470118874992
21959.995,9.775320861298557,-1.6606182914257115,0.2492286029389824,-0.9097819727773124,-0.5955125049989627,-0.270204436025955
21960.0,9.78095955753097,-1.6510229327442507,0.2493211191758378,-0.9983001853455848,-0.5942206389471097,-0.3258550069928111
21960.005,9.785490761719997,-1.6446391499908375,0.2496113718715081,-1.0900341247920002,-0.5906020289381381,-0.3779415868298583
21960.01,9.786983531662395,-1.643627217435427,0.2503110061543351,-1.1808077606169771,-0.5830097014607714,-0.4179070375562932
21960.015,9.78350692515778,-1.6501474093469313,0.2516316671542601,-1.2664450625202437,-0.5697966829863143,-0.4371942212772522
21960.02,9.77313,-1.66636,0.253785,-1.34277,-0.549316,-0.427246
21960.025,9.76834,-1.68552,0.258574,-1.40381,-0.549316,-0.427246
21960.03,9.79707,-1.67834,0.263362,-1.40381,-0.610352,-0.549316
21960.035,9.7851,-1.65679,0.241814,-1.34277,-0.549316,-0.610352
21960.04,9.78989,-1.64482,0.222661,-1.52588,-0.610352,-0.732422
21960.045,9.79468,-1.66876,0.215478,-1.40381,-0.671387,-0.793457
21960.05,9.80186,-1.67594,0.208296,-1.52588,-0.610352,-0.732422
21960.055,9.80904,-1.66636,0.248997,-1.58691,-0.671387,-0.854492
21960.06,9.81623,-1.68073,0.208296,-1.64795,-0.549316,-0.793457
21960.065,9.80186,-1.65918,0.227449,-1.70898,-0.427246,-0.671387
21960.07,9.79468,-1.64721,0.220267,-1.83105,-0.488281,-0.732422
21960.075,9.80426,-1.65439,0.234632,-2.0752,-0.427246,-0.671387
21960.08,9.79707,-1.65679,0.225055,-2.38037,-0.366211,-0.671387
21960.085,9.79228,-1.63285,0.241814,-2.31934,-0.244141,-0.549316
21960.09,9.78271,-1.65439,0.213084,-2.56348,-0.183105,-0.549316
21960.095,9.80186,-1.65679,0.232238,-2.62451,-0.12207,-0.488281
21960.1,9.82288716123122,-1.6547018369977025,0.253139619358689,-2.624926564739186,-0.0607153264901062,-0.420286281184289
21960.105,9.836553999693397,-1.6570539360881231,0.2585987359299275,-2.645826766670841,-0.0075593795803009,-0.3769694244305524
21960.11,9.8436765531238,-1.6624520595559615,0.2531936178881283,-2.6849267960392043,0.0357910800293298,-0.3557659586782085
21960.115,9.845070859227793,-1.6695019696813824,0.2415025333935005,-2.7399428430486807,0.0677292915185203,-0.3541114129683382
21960.12,9.841552955727396,-1.6768094287397446,0.2281037506245485,-2.8085910978573594,0.0866484941002188,-0.3694413162851283
21960.125,9.833938880334888,-1.6829801990229574,0.2175755377282427,-2.88858775077896,0.0909419270245183,-0.399191197653339
21960.13,9.823044670769008,-1.686620042806058,0.2144961628835105,-2.9776489919806544,0.0790028294943099,-0.4407965860685814
21960.135,9.809686364758065,-1.6863347223714524,0.2234438942475999,-3.073491011603237,0.0492244407597275,-0.491693010491963
21960.14,9.79468,-1.68073,0.248997,-3.17383,0.0,-0.549316
21960.145,9.78271,-1.66636,0.268151,-3.23486,-0.0610352,-0.610352
21960.15,9.78271,-1.64482,0.222661,-3.17383,-0.12207,-0.671387
21960.155,9.77074,-1.64721,0.23942,-3.23486,-0.183105,-0.732422
21960.16,9.75158,-1.64482,0.237026,-3.2959,-0.0610352,-0.793457
21960.165,9.75398,-1.64003,0.258574,-3.35693,-0.12207,-0.854492
21960.17,9.75877,-1.64721,0.241814,-3.41797,-0.12207,-0.793457
21960.175,9.75158,-1.652,0.253785,-3.41797,-0.0610352,-0.976562
21960.18,9.76834,-1.6496,0.282516,-3.54004,-0.0610352,-0.854492
21960.185,9.75158,-1.66397,0.265756,-3.66211,-0.12207,-0.976562
21960.19,9.76116,-1.66158,0.265756,-3.66211,0.0,-0.976562
21960.195,9.73722,-1.67355,0.289698,-3.60107,0.0,-1.0376
21960.2,9.73482,-1.68791,0.296881,-3.66211,-0.12207,-1.09863
21960.205,9.73482,-1.72861,0.299275,-3.479,-0.183105,-1.0376
21960.21,9.74919,-1.72383,0.272939,-3.479,-0.366211,-1.15967
21960.215,9.74679,-1.7358,0.265756,-3.2959,-0.427246,-1.28174
21960.22,9.76834,-1.74537,0.263362,-3.11279,-0.427246,-1.34277
21960.225,9.75877,-1.76932,0.248997,-2.99072,-0.549316,-1.46484
21960.23,9.75637,-1.75974,0.277727,-2.80762,-0.671387,-1.46484
21960.235,9.76595,-1.7741,0.260968,-2.56348,-0.549316,-1.58691
21960.24,9.74679,-1.76213,0.292093,-2.56348,-0.549316,-1.64795
21960.245,9.73482,-1.75256,0.287304,-2.44141,-0.549316,-1.64795
21960.25,9.74201,-1.74537,0.263362,-2.56348,-0.427246,-1.70898
21960.255,9.76355,-1.75974,0.25618,-2.44141,-0.427246,-1.64795
21960.26,9.75637,-1.76213,0.244209,-2.50244,-0.610352,-1.58691
21960.265,9.76116,-1.78607,0.258574,-2.31934,-0.488281,-1.34277
